service_type,municipality_code,municipality_name,e2sfca_score,routing_ready_origins,routing_ready_female_population,configuration
specialized_justice,1504505,Melgaço,0.0,9,4937.0,reference_step_120
specialized_justice,1504604,Mocajuba,0.0,36,11153.0,reference_step_120
specialized_justice,1504703,Moju,1.627838998582218e-06,134,28780.0,reference_step_120
specialized_justice,1504752,Mojuí dos Campos,6.084206202523647e-06,37,9118.0,reference_step_120
specialized_justice,1504802,Monte Alegre,0.0,95,25730.0,reference_step_120
specialized_justice,1504901,Muaná,0.0,25,10409.0,reference_step_120
specialized_justice,1504950,Nova Esperança do Piriá,0.0,32,8302.0,reference_step_120
specialized_justice,1504976,Nova Ipixuna,2.7304276122683573e-06,25,5349.0,reference_step_120
specialized_justice,1505007,Nova Timboteua,2.2701642990391974e-06,31,5955.0,reference_step_120
specialized_justice,1505031,Novo Progresso,0.0,57,15730.0,reference_step_120
specialized_justice,1505064,Novo Repartimento,8.68930409432556e-08,93,21996.0,reference_step_120
specialized_justice,1505106,Óbidos,0.0,74,18742.0,reference_step_120
specialized_justice,1505205,Oeiras do Pará,0.0,50,10899.0,reference_step_120
specialized_justice,1505304,Oriximiná,0.0,65,25385.0,reference_step_120
specialized_justice,1505403,Ourém,7.144257782009734e-07,47,8650.0,reference_step_120
specialized_justice,1505437,Ourilândia do Norte,0.0,62,15106.0,reference_step_120
specialized_justice,1505486,Pacajá,0.0,64,14166.0,reference_step_120
specialized_justice,1505494,Palestina do Pará,2.534146450805934e-06,13,2963.0,reference_step_120
specialized_justice,1505502,Paragominas,0.0,198,51977.0,reference_step_120
specialized_justice,1505536,Parauapebas,2.457566318649128e-06,444,132408.0,reference_step_120
specialized_justice,1505551,Pau D'Arco,0.0,13,2610.0,reference_step_120
specialized_justice,1505601,Peixe-Boi,1.3900718629443073e-06,22,4059.0,reference_step_120
specialized_justice,1505635,Piçarra,6.244949508304206e-07,28,4910.0,reference_step_120
specialized_justice,1505650,Placas,2.6302049652097528e-08,31,5696.0,reference_step_120
specialized_justice,1505700,Ponta de Pedras,0.0,25,8042.0,reference_step_120
specialized_justice,1505809,Portel,0.0,29,15599.0,reference_step_120
specialized_justice,1505908,Porto de Moz,0.0,24,10600.0,reference_step_120
specialized_justice,1506005,Prainha,1.65223988385748e-07,49,12430.0,reference_step_120
specialized_justice,1506104,Primavera,6.530453062619905e-07,21,5030.0,reference_step_120
specialized_justice,1506112,Quatipuru,6.164167815770284e-07,23,5675.0,reference_step_120
specialized_justice,1506138,Redenção,0.0,162,42397.0,reference_step_120
specialized_justice,1506161,Rio Maria,0.0,31,8402.0,reference_step_120
specialized_justice,1506187,Rondon do Pará,2.3595984718914546e-06,62,22229.0,reference_step_120
specialized_justice,1506195,Rurópolis,0.0,53,15024.0,reference_step_120
specialized_justice,1506203,Salinópolis,6.124851939040998e-07,73,21950.0,reference_step_120
specialized_justice,1506302,Salvaterra,0.0,55,10910.0,reference_step_120
specialized_justice,1506351,Santa Bárbara do Pará,2.706991154683958e-06,44,10013.0,reference_step_120
specialized_justice,1506401,Santa Cruz do Arari,0.0,8,2852.0,reference_step_120
specialized_justice,1506500,Santa Izabel do Pará,2.7069911546839575e-06,115,32345.0,reference_step_120
specialized_justice,1506559,Santa Luzia do Pará,6.689645373944025e-07,46,8898.0,reference_step_120
specialized_justice,1506583,Santa Maria das Barreiras,0.0,38,6519.0,reference_step_120
specialized_justice,1506609,Santa Maria do Pará,2.634015073899705e-06,56,12204.0,reference_step_120
specialized_justice,1506708,Santana do Araguaia,0.0,73,14754.0,reference_step_120
specialized_justice,1506807,Santarém,5.708970487647391e-06,529,156731.0,reference_step_120
specialized_justice,1506906,Santarém Novo,8.248027809397345e-07,16,2457.0,reference_step_120
specialized_justice,1507003,Santo Antônio do Tauá,2.706991154683957e-06,55,13411.0,reference_step_120
specialized_justice,1507102,São Caetano de Odivelas,2.629727390839768e-06,42,7848.0,reference_step_120
specialized_justice,1507151,São Domingos do Araguaia,2.7304276122683573e-06,33,9615.0,reference_step_120
specialized_justice,1507201,São Domingos do Capim,6.344938144983468e-07,44,10381.0,reference_step_120
specialized_justice,1507300,São Félix do Xingu,0.0,128,25504.0,reference_step_120
specialized_justice,1507409,São Francisco do Pará,2.5292279106551725e-06,27,6944.0,reference_step_120
specialized_justice,1507458,São Geraldo do Araguaia,2.038765910834721e-06,47,10931.0,reference_step_120
specialized_justice,1507466,São João da Ponta,2.4350745019645794e-06,18,2001.0,reference_step_120
specialized_justice,1507474,São João de Pirabas,6.164167815770285e-07,36,8770.0,reference_step_120
specialized_justice,1507508,São João do Araguaia,2.7304276122683578e-06,33,5932.0,reference_step_120
specialized_justice,1507607,São Miguel do Guamá,2.188563412750577e-06,100,25115.0,reference_step_120
specialized_justice,1507706,São Sebastião da Boa Vista,0.0,16,5557.0,reference_step_120
specialized_justice,1507755,Sapucaia,0.0,11,2879.0,reference_step_120
specialized_justice,1507805,Senador José Porfírio,0.0,31,6913.0,reference_step_120
specialized_justice,1507904,Soure,0.0,32,12072.0,reference_step_120
specialized_justice,1507953,Tailândia,0.0,123,33966.0,reference_step_120
specialized_justice,1507961,Terra Alta,2.706991154683958e-06,23,4958.0,reference_step_120
specialized_justice,1507979,Terra Santa,0.0,25,8173.0,reference_step_120
specialized_justice,1508001,Tomé-Açu,5.587877930394591e-09,117,30224.0,reference_step_120
specialized_justice,1508035,Tracuateua,6.139298734186522e-07,41,9773.0,reference_step_120
specialized_justice,1508050,Trairão,0.0,31,6744.0,reference_step_120
specialized_justice,1508084,Tucumã,0.0,69,18469.0,reference_step_120
specialized_justice,1508100,Tucuruí,0.0,158,44448.0,reference_step_120
specialized_justice,1508126,Ulianópolis,0.0,50,17003.0,reference_step_120
specialized_justice,1508159,Uruará,0.0,64,15110.0,reference_step_120
specialized_justice,1508209,Vigia,2.706991154683958e-06,100,24110.0,reference_step_120
specialized_justice,1508308,Viseu,5.273937335692563e-08,113,24311.0,reference_step_120
specialized_justice,1508357,Vitória do Xingu,0.0,36,6678.0,reference_step_120
specialized_justice,1508407,Xinguara,1.4759068174423554e-07,92,25086.0,reference_step_120
specialized_security,1500107,Abaetetuba,4.165374711316372e-06,189,61390.0,reference_step_120
specialized_security,1500131,Abel Figueiredo,2.861909981483442e-06,11,2904.0,reference_step_120
specialized_security,1500206,Acará,3.854201651586366e-06,128,21279.0,reference_step_120
specialized_security,1500347,Água Azul do Norte,5.363659708476068e-06,38,7078.0,reference_step_120
specialized_security,1500404,Alenquer,0.0,64,24692.0,reference_step_120
specialized_security,1500503,Almeirim,0.0,44,12803.0,reference_step_120
specialized_security,1500602,Altamira,1.1537067040950384e-05,254,57798.0,reference_step_120
specialized_security,1500701,Anajás,0.0,11,6120.0,reference_step_120
specialized_security,1500800,Ananindeua,5.050233767146899e-06,637,216395.0,reference_step_120
specialized_security,1500859,Anapu,0.0,42,11682.0,reference_step_120
specialized_security,1500909,Augusto Corrêa,3.3053240369145604e-06,85,19652.0,reference_step_120
specialized_security,1500958,Aurora do Pará,7.306279125793233e-06,40,9167.0,reference_step_120
specialized_security,1501006,Aveiro,2.550587054635275e-06,24,4724.0,reference_step_120
specialized_security,1501105,Bagre,2.3494042015517753e-06,18,6788.0,reference_step_120
specialized_security,1501204,Baião,4.4695086356367725e-06,61,20104.0,reference_step_120
specialized_security,1501253,Bannach,6.153310086682178e-06,11,1582.0,reference_step_120
specialized_security,1501303,Barcarena,4.141468254080687e-06,238,57552.0,reference_step_120
specialized_security,1501402,Belém,4.733970052299793e-06,1874,637628.0,reference_step_120
specialized_security,1501451,Belterra,6.242353117431147e-06,43,7617.0,reference_step_120
specialized_security,1501501,Benevides,5.050233767146898e-06,181,30532.0,reference_step_120
specialized_security,1501576,Bom Jesus do Tocantins,2.8619099814834425e-06,35,7433.0,reference_step_120
specialized_security,1501600,Bonito,5.425802472834642e-06,26,5332.0,reference_step_120
specialized_security,1501709,Bragança,3.732453210659853e-06,195,55750.0,reference_step_120
specialized_security,1501725,Brasil Novo,1.3476544075037396e-05,37,8590.0,reference_step_120
specialized_security,1501758,Brejo Grande do Araguaia,2.8619099814834425e-06,17,2980.0,reference_step_120
specialized_security,1501782,Breu Branco,1.0286372613561553e-05,79,20704.0,reference_step_120
specialized_security,1501808,Breves,3.461764807698965e-05,64,28887.0,reference_step_120
specialized_security,1501907,Bujaru,4.2314924798222695e-06,39,7707.0,reference_step_120
specialized_security,1501956,Cachoeira do Piriá,2.0988513655556917e-06,46,8304.0,reference_step_120
specialized_security,1502004,Cachoeira do Arari,0.0,26,7539.0,reference_step_120
specialized_security,1502103,Cametá,1.774481624799611e-05,139,42529.0,reference_step_120
specialized_security,1502152,Canaã dos Carajás,7.442970874321996e-06,108,36539.0,reference_step_120
specialized_security,1502202,Capanema,4.98763877598178e-06,118,35064.0,reference_step_120
specialized_security,1502301,Capitão Poço,4.0150037787067055e-06,132,25741.0,reference_step_120
specialized_security,1502400,Castanhal,6.869930825295556e-06,340,97495.0,reference_step_120
specialized_security,1502509,Chaves,0.0,4,2317.0,reference_step_120
specialized_security,1502608,Colares,2.6771954058893373e-06,33,6118.0,reference_step_120
specialized_security,1502707,Conceição do Araguaia,8.519705222536919e-06,79,20299.0,reference_step_120
specialized_security,1502756,Concórdia do Pará,6.8273798082652396e-06,66,12238.0,reference_step_120
specialized_security,1502764,Cumaru do Norte,6.5842440731413856e-06,20,4478.0,reference_step_120
specialized_security,1502772,Curionópolis,1.0218325243283641e-05,49,9754.0,reference_step_120
specialized_security,1502806,Curralinho,0.0,12,6588.0,reference_step_120
specialized_security,1502855,Curuá,0.0,27,4836.0,reference_step_120
specialized_security,1502905,Curuçá,3.2421950058504647e-06,87,19885.0,reference_step_120
specialized_security,1502939,Dom Eliseu,3.437634937913922e-07,69,29239.0,reference_step_120
specialized_security,1502954,Eldorado do Carajás,1.013110344856995e-05,55,12850.0,reference_step_120
specialized_security,1503002,Faro,0.0,21,3965.0,reference_step_120
specialized_security,1503044,Floresta do Araguaia,7.334697034434561e-06,31,7174.0,reference_step_120
specialized_security,1503077,Garrafão do Norte,1.176754696163418e-06,52,10813.0,reference_step_120
specialized_security,1503093,Goianésia do Pará,9.45748131809274e-06,50,11198.0,reference_step_120
specialized_security,1503101,Gurupá,0.0,14,6475.0,reference_step_120
specialized_security,1503200,Igarapé-Açu,5.947337598175848e-06,61,16638.0,reference_step_120
specialized_security,1503309,Igarapé-Miri,3.365365245588262e-06,52,16689.0,reference_step_120
specialized_security,1503408,Inhangapi,4.012623166883814e-06,27,4748.0,reference_step_120
specialized_security,1503457,Ipixuna do Pará,6.5619496873552695e-06,63,11531.0,reference_step_120
specialized_security,1503507,Irituia,7.117349315776065e-06,80,12734.0,reference_step_120
specialized_security,1503606,Itaituba,1.6835100312758212e-05,202,58684.0,reference_step_120
specialized_security,1503705,Itupiranga,2.2902355553470608e-06,94,19975.0,reference_step_120
specialized_security,1503754,Jacareacanga,0.0,23,5495.0,reference_step_120
specialized_security,1503804,Jacundá,2.7717477068825174e-06,86,18315.0,reference_step_120
specialized_security,1503903,Juruti,0.0,50,17868.0,reference_step_120
specialized_security,1504000,Limoeiro do Ajuru,2.1972035089632425e-05,11,4370.0,reference_step_120
specialized_security,1504059,Mãe do Rio,7.930497779478886e-06,46,17225.0,reference_step_120
specialized_security,1504109,Magalhães Barata,1.9248778403135463e-06,20,3887.0,reference_step_120
specialized_security,1504208,Marabá,5.650813080276938e-06,474,127275.0,reference_step_120
specialized_security,1504307,Maracanã,2.4453216970225535e-06,81,12462.0,reference_step_120
specialized_security,1504406,Marapanim,2.2603782791256574e-06,77,12496.0,reference_step_120
specialized_security,1504422,Marituba,5.050233767146899e-06,218,53590.0,reference_step_120
specialized_security,1504455,Medicilândia,1.3476544075037398e-05,33,7996.0,reference_step_120
specialized_security,1504505,Melgaço,0.0,9,4937.0,reference_step_120
specialized_security,1504604,Mocajuba,1.7293480877072841e-06,36,11153.0,reference_step_120
specialized_security,1504703,Moju,3.3179490428759022e-06,134,28780.0,reference_step_120
specialized_security,1504752,Mojuí dos Campos,6.084206202523647e-06,37,9118.0,reference_step_120
specialized_security,1504802,Monte Alegre,0.0,95,25730.0,reference_step_120
specialized_security,1504901,Muaná,0.0,25,10409.0,reference_step_120
specialized_security,1504950,Nova Esperança do Piriá,1.9135481463509418e-06,32,8302.0,reference_step_120
specialized_security,1504976,Nova Ipixuna,2.8619099814834425e-06,25,5349.0,reference_step_120
specialized_security,1505007,Nova Timboteua,5.622152168507792e-06,31,5955.0,reference_step_120
specialized_security,1505031,Novo Progresso,0.0,57,15730.0,reference_step_120
specialized_security,1505064,Novo Repartimento,7.803986202150805e-06,93,21996.0,reference_step_120
specialized_security,1505106,Óbidos,0.0,74,18742.0,reference_step_120
specialized_security,1505205,Oeiras do Pará,7.040442797870926e-06,50,10899.0,reference_step_120
specialized_security,1505304,Oriximiná,0.0,65,25385.0,reference_step_120
specialized_security,1505403,Ourém,4.019799595159271e-06,47,8650.0,reference_step_120
specialized_security,1505437,Ourilândia do Norte,1.7702695935191895e-05,62,15106.0,reference_step_120
specialized_security,1505486,Pacajá,9.64302049330068e-07,64,14166.0,reference_step_120
specialized_security,1505494,Palestina do Pará,2.6561769993518284e-06,13,2963.0,reference_step_120
specialized_security,1505502,Paragominas,6.491784309420813e-06,198,51977.0,reference_step_120
specialized_security,1505536,Parauapebas,9.733575888669273e-06,444,132408.0,reference_step_120
specialized_security,1505551,Pau D'Arco,8.769852754172259e-06,13,2610.0,reference_step_120
specialized_security,1505601,Peixe-Boi,5.105858753547444e-06,22,4059.0,reference_step_120
specialized_security,1505635,Piçarra,2.6720862173029507e-06,28,4910.0,reference_step_120
specialized_security,1505650,Placas,2.6302049652097528e-08,31,5696.0,reference_step_120
specialized_security,1505700,Ponta de Pedras,0.0,25,8042.0,reference_step_120
specialized_security,1505809,Portel,0.0,29,15599.0,reference_step_120
specialized_security,1505908,Porto de Moz,3.8141162476520934e-09,24,10600.0,reference_step_120
specialized_security,1506005,Prainha,1.65223988385748e-07,49,12430.0,reference_step_120
specialized_security,1506104,Primavera,3.958419123220287e-06,21,5030.0,reference_step_120
specialized_security,1506112,Quatipuru,3.921790598535327e-06,23,5675.0,reference_step_120
specialized_security,1506138,Redenção,8.696007023737568e-06,162,42397.0,reference_step_120
specialized_security,1506161,Rio Maria,1.1892155833046691e-05,31,8402.0,reference_step_120
specialized_security,1506187,Rondon do Pará,2.4732237502495358e-06,62,22229.0,reference_step_120
specialized_security,1506195,Rurópolis,0.0,53,15024.0,reference_step_120
specialized_security,1506203,Salinópolis,3.917858693358702e-06,73,21950.0,reference_step_120
specialized_security,1506302,Salvaterra,0.0,55,10910.0,reference_step_120
specialized_security,1506351,Santa Bárbara do Pará,5.050233767146898e-06,44,10013.0,reference_step_120
specialized_security,1506401,Santa Cruz do Arari,0.0,8,2852.0,reference_step_120
specialized_security,1506500,Santa Izabel do Pará,5.0219857990343914e-06,115,32345.0,reference_step_120
specialized_security,1506559,Santa Luzia do Pará,3.89933975531906e-06,46,8898.0,reference_step_120
specialized_security,1506583,Santa Maria das Barreiras,8.311113716103114e-06,38,6519.0,reference_step_120
specialized_security,1506609,Santa Maria do Pará,5.8212404443867815e-06,56,12204.0,reference_step_120
specialized_security,1506708,Santana do Araguaia,0.0,73,14754.0,reference_step_120
specialized_security,1506807,Santarém,5.708970487647391e-06,529,156731.0,reference_step_120
specialized_security,1506906,Santarém Novo,4.130176597898032e-06,16,2457.0,reference_step_120
specialized_security,1507003,Santo Antônio do Tauá,4.610150288725208e-06,55,13411.0,reference_step_120
specialized_security,1507102,São Caetano de Odivelas,2.735194004978302e-06,42,7848.0,reference_step_120
